conversation_id,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,text,possibly_sensitive,lang,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,geo/place_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,source,id,attachments/media_keys/0,reply_settings,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,referenced_tweets/0/type,referenced_tweets/0/id,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,context_annotations/0/entity/description,attachments/media_keys/1,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/3/entity/description,context_annotations/4/entity/description,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/2,attachments/media_keys/3,context_annotations/5/entity/description,context_annotations/6/entity/description,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,entities/annotations/5/start,entities/annotations/5/end,entities/annotations/5/probability,entities/annotations/5/type,entities/annotations/5/normalized_text,entities/annotations/6/start,entities/annotations/6/end,entities/annotations/6/probability,entities/annotations/6/type,entities/annotations/6/normalized_text,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,referenced_tweets/1/type,referenced_tweets/1/id
1238486161988792320,269,292,https://t.co/z78V2d4o2c,https://twitter.com/aotxotorena/status/1238486161988792320/photo/1,pic.twitter.com/z78V2d4o2c,16,25,Covid_19,,,,,,,,,,"Lo de EEUU y el #Covid_19 va a ser brutal.
No hacen pruebas a los ciudadanos, no hay baja por enfermedad, no hay asistencia médica gratuita, no hay control...
Esta crisis va a impactar de lleno en un modelo social neo-liberal despiadado e ineficiente.
Votaron a Trump. https://t.co/z78V2d4o2c https://t.co/g5tjfYlEAE",False,es,10,Person,Named people in the world like Nelson Mandela,799022225751871488,Donald Trump,00ec4c32070f5076,2020-03-13T15:24:45+00:00,35,3,19,2,1195884806,Twitter for Android,1238486161988792320,31238486154128867328,everyone,6,9,0.952,Place,EEUU,,,,262,266,0.9731,Person,Trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden",799022225751871488,Donald Trump,US President Donald Trump,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,269,292,https://t.co/z78V2d4o2c,https://twitter.com/aotxotorena/status/1238486161988792320/photo/1,pic.twitter.com/z78V2d4o2c,,,,,,,,,,,293,316,https://t.co/g5tjfYlEAE,https://twitter.com/BernieSanders/status/1238223965564350464,twitter.com/BernieSanders/…,US President Donald Trump,31238486158948143107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238486084155252736,,,,,,,,,,,,,,,,,,Amor en tiempos de Coronavirus,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0198c6f108778b40,2020-03-13T15:24:27+00:00,2,0,6,1,108051387,Twitter for iPhone,1238486084155252736,,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238485856278716418,,,,,,36,46,venezuela,,,,,,,,,,Confírman 2 casos de Coronavirus en #venezuela. Lo que no queríamos,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,018e4aba7010ecbe,2020-03-13T15:23:32+00:00,0,0,0,0,1677036380,Twitter for Android,1238485856278716418,,everyone,21,31,0.3335,Person,Coronavirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238485800494530560,,,,,,164,174,Venezuela,175,184,Covid_19,185,195,Viernes13,,,,"Listo! confirmado lo que era inevitable, en un rato verán en los estados de WhatsApp, Mascarillas 3M, acepto zelle y efectivo, transferencias banesco y pago móvil! #Venezuela #Covid_19 #Viernes13",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,018deff91b0b23b7,2020-03-13T15:23:19+00:00,0,0,0,0,36288739,Twitter for Android,1238485800494530560,,everyone,76,83,0.8655,Product,WhatsApp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238485589793681416,214,237,https://t.co/iiHkOWQgui,https://www.instagram.com/p/B9rbwQjJDYm/?igshid=38l46kv76257,instagram.com/p/B9rbwQjJDYm/…,,,,,,,,,,,,,"Una representante del colegio integral El Ávila, urbanización Terrazas del Ávila, Caracas, es el primer caso confirmado de coronavirus en Venezuela. El examen que resultó positivo fue hecho en el Hospital Clínico… https://t.co/iiHkOWQgui",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01d677e97eae46b3,2020-03-13T15:22:29+00:00,0,0,0,0,406748271,Instagram,1238485589793681416,,everyone,39,46,0.8034,Place,El Ávila,Point,-71.9,8.98333,62,79,0.4832,Place,Terrazas del Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,88,0.9195,Place,Caracas,,,,,,,,,,,,,,,,,,138,146,0.9967,Place,Venezuela,196,211,0.6385,Place,Hospital Clínico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238485274109370369,,,,,,,,,,,,,,,,,,En este momento algún compositor maracucho forzado debe de estar componiendo una gaita al Coronavirus.,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0100789d0c41147f,2020-03-13T15:21:13+00:00,1,1,1,0,83633887,Twitter for Android,1238485274109370369,,everyone,90,100,0.2332,Person,Coronavirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238484981871194114,205,228,https://t.co/XLgUP1m72k,https://www.instagram.com/p/B9rbn_pphkt/?igshid=vdps3gqcouzn,instagram.com/p/B9rbn_pphkt/…,20,30,almomento,107,113,13Mar,114,120,13mar,121,129,caracas,"#🅽🅾🆃🅸🆅🅸🆂🅸🅾🅽365 || 🚨 #almomento Confirman primer caso de coronavirus en Venezuela.
.
En desarrollo...
.
.
.
#13Mar #13mar #caracas #coronavirüsü #coronavirusitalianews #coronavirusitaly #coronavirusespaña… https://t.co/XLgUP1m72k",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,008eb02a542ac3d4,2020-03-13T15:20:04+00:00,0,0,0,0,109936166,Instagram,1238484981871194114,,everyone,82,90,0.9718,Place,Venezuela,Point,-66.86166644,10.47232601,,,,,,,,,,,,130,143,coronavirüsü,144,166,coronavirusitalianews,167,184,coronavirusitaly,185,203,coronavirusespaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,Login • Instagram,"Welcome back to Instagram. Sign in to check out what your friends, family & interests have been capturing & sharing around the world.",https://www.instagram.com/accounts/login/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238484700882243585,,,,,,,,,,,,,,,,,,Lo preocupante de la cuestión es que los dos casos de coronavirus llegaron del exterior en un vuelo comercial. Los demás pasajeros tal vez andan por ahí como si nada. Yo dependo del metro a diario. Estoy: cagado.,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T15:18:57+00:00,0,1,3,0,186561083,Twitter for Android,1238484700882243585,,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238484559366369281,,,,,,24,33,Covid_19,34,44,Viernes13,45,66,coronavirusvenezuela,,,,El CoronaVirus es Viral #Covid_19 #Viernes13 #coronavirusvenezuela,False,ca,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,015cbec154ca1c9c,2020-03-13T15:18:23+00:00,0,0,0,0,138296965,Twitter for iPhone,1238484559366369281,,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238484548742254592,0,23,https://t.co/SUyyOTnzcG,http://www.diarioveterinario.com/texto-diario/mostrar/1844862/piden-no-poner-mascarillas-perros-protegerlos-coronavirus,diarioveterinario.com/texto-diario/m…,,,,,,,,,,,,,https://t.co/SUyyOTnzcG Recomendaciones ante la Pandemia mundial de Covid-19 con @diservet .,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,01acdb9d4686f3f3,2020-03-13T15:18:21+00:00,1,0,2,0,827546317878603779,Twitter for Android,1238484548742254592,,everyone,48,72,0.2336,Other,Pandemia mundial de Covid,Point,-71.2025154,8.5588024,,,,,,81,90,diservet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238484424712507393,,,,,,,,,,,,,,,,,,"Ahora que si hay coronavirus, cuando se vayan a lavar las manos, en vez de cantar la canción de cumpleaños y esperar un poquito, canten la de Tommy tipi, esa si dura los 20 segundos, lo acabo de comprobar 

Síganme para mas consejos",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00fef4361f2ad538,2020-03-13T15:17:51+00:00,4,1,13,1,1113653747555741696,Twitter for iPhone,1238484424712507393,,everyone,142,146,0.9408,Person,Tommy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238484028929572865,,,,,,,,,,,,,,,,,,Les sorprende que confirmaron casos de Coronavirus aquí? A mí no.,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T15:16:17+00:00,0,0,1,1,390844520,Twitter for Android,1238484028929572865,,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238483600846327810,222,245,https://t.co/eI4nXwFgHb,https://twitter.com/alba_tv/status/1238483600846327810/photo/1,pic.twitter.com/eI4nXwFgHb,0,10,Venezuela,101,111,Venezuela,,,,,,,"#Venezuela
ÚLTIMA HORA |  11:00 AM Vicepresidenta Delcy Rodríguez confirma 2 casos de Coronavirus en #Venezuela

-Una ciudadana de 41 años que estuvo en EEUU, Italia y España. 

-Ciudadano de 52 años que estuvo en España. https://t.co/eI4nXwFgHb",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0058b0cb7e695890,2020-03-13T15:14:35+00:00,20,1,10,1,87361629,Twitter for Android,1238483600846327810,31238483596979122177,everyone,50,64,0.8094,Person,Delcy Rodríguez,,,,153,156,0.9721,Place,EEUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,164,0.9369,Place,Italia,10,Person,Named people in the world like Nelson Mandela,893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,35,Politician,"Politicians in the world, like Joe Biden",893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,,,,,,168,173,0.969,Place,España,214,219,0.9902,Place,España,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238483040441192449,,,,,,36,48,coronavirus,,,,,,,,,,Socialismo pa donde el mundo con el #coronavirus,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00de1fcc6d582e3c,2020-03-13T15:12:21+00:00,0,0,0,0,107198455,Twitter for Android,1238483040441192449,,everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238483007289413633,270,293,https://t.co/c5PvFK0sVc,https://twitter.com/Thomascl25/status/1238483007289413633/photo/1,pic.twitter.com/c5PvFK0sVc,,,,,,,,,,,,,"Delcy Rodriguez acaba de confirmar los primeros dos casos de coronavirus en el país. Ambos están aislados.

Los pasajeros venían en un vuelo proveniente de Madrid.

Suspenden las clases a partir de este lunes 16/03.

Uso obligatorio de mascarillas para entrar al metro. https://t.co/c5PvFK0sVc",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,008eb02a542ac3d4,2020-03-13T15:12:13+00:00,3,0,1,0,164302708,Twitter for iPhone,1238483007289413633,31238482992219279361,everyone,0,14,0.9881,Person,Delcy Rodriguez,,,,156,161,0.9633,Place,Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,35,Politician,"Politicians in the world, like Joe Biden",893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238482990101127171,258,281,https://t.co/ekIOb3nPFg,https://twitter.com/NTN24ve/status/1238480688489345025,twitter.com/NTN24ve/status…,7,17,Venezuela,18,30,Coronavirus,241,257,LavarseLasManos,,,,"⚠️⚠️⚠️ #Venezuela #Coronavirus 
Es difícil decirlo pero principalmente mantener la calma, mantenerse informados, revisar fuentes confiables. Entre tanto a sabiendas de lo deteriorado de nuestro ""Sistema de Salud"" seguir la recomendaciones:  #LavarseLasManos https://t.co/ekIOb3nPFg",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,006fa5d223223cfc,2020-03-13T15:12:09+00:00,0,0,1,0,130176309,Twitter for Android,1238482990101127171,,everyone,,,,,,,,,,,,,,,,,,quoted,1238480688489345025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,35,Politician,"Politicians in the world, like Joe Biden",893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238482766842548225,46,69,https://t.co/5aErGiIFkR,https://twitter.com/puzkas/status/1238480942727073792,twitter.com/puzkas/status/…,,,,,,,,,,,,,Delcy espero te agarre el coronavirus maldita https://t.co/5aErGiIFkR,False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T15:11:16+00:00,0,0,0,0,3951045676,Twitter for Android,1238482766842548225,,everyone,0,4,0.8803,Person,Delcy,,,,,,,,,,,,,quoted,1238480942727073792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,35,Politician,"Politicians in the world, like Joe Biden",893526853129875456,Delcy Rodriguez,Vice President of Venezuela Delcy Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238482656247066625,165,188,https://t.co/uewoRm3SlG,https://twitter.com/Andialecm/status/1238482656247066625/photo/1,pic.twitter.com/uewoRm3SlG,0,6,13Mar,9,20,UltimaHora,132,141,Covid_19,143,164,Coronavirusvenezuela,"#13Mar | #UltimaHora | Delcys Rodríguez, confirma dos casos de Coronavirus en Venezuela. De vuelos procedentes de la línea Iberia.

#Covid_19 
#Coronavirusvenezuela https://t.co/uewoRm3SlG",False,es,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T15:10:49+00:00,2,0,1,0,283303817,Twitter for Android,1238482656247066625,31238482645950115840,everyone,23,38,0.742,Person,Delcys Rodríguez,,,,63,73,0.588,Organization,Coronavirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,86,0.9952,Place,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238482310174892034,177,200,https://t.co/7A3Ljqa3mM,https://www.instagram.com/p/B9raaCnpQbP/?igshid=fbgwd7tgt3iw,instagram.com/p/B9raaCnpQbP/…,0,22,AsiMarchaelBeisbolMLB,23,30,Repost,106,114,Retraso,115,127,CoronaVirus,"#AsiMarchaelBeisbolMLB #Repost @lasmayores Anuncio oficial de Major League Baseball.

Foto: @lasmayores 

#Retraso
#CoronaVirus
#DeporteMundial 
#SinBeisbol
#MLB2020 en Guatire https://t.co/7A3Ljqa3mM",False,es,3,TV Shows,Television shows from around the world,10001466882,MLB Baseball,01c93e351e3122fb,2020-03-13T15:09:27+00:00,0,0,0,0,764610654,Instagram,1238482310174892034,,everyone,62,82,0.7524,Other,Major League Baseball,Point,-66.5333,10.4667,169,175,0.9385,Place,Guatire,31,42,LasMayores,,,,128,143,DeporteMundial,145,156,SinBeisbol,157,165,MLB2020,,,,,,,,,,,,,,,,,,,,,,,,,,,11,Sport,"Types of sports, like soccer and basketball",769193663230468096,Baseball,,26,Sports League,,769193602169704448,MLB,,,,,,,,,,,,,,,,,,,,,,All the latest action from Major League Baseball.,,,,,,92,103,LasMayores,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,11,Sport,"Types of sports, like soccer and basketball",769193663230468096,Baseball,45,Brand Vertical,Top level entities that describe a Brands industry,781974597310615553,Entertainment,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974597491040257,Sports,47,Brand,Brands and Companies,10042758260,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238482240272650242,90,113,https://t.co/V8U0dPxnWw,https://twitter.com/Sudebip_Informa/status/1238482240272650242/video/1,pic.twitter.com/V8U0dPxnWw,0,25,SomosGarantiaAlimentaria,26,35,Covid_19,36,46,Viernes13,,,,#SomosGarantiaAlimentaria #Covid_19 #Viernes13 @NicolasMaduro @MinEcoFinanzas @wpinto1205 https://t.co/V8U0dPxnWw,False,und,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,00ec4c32070f5076,2020-03-13T15:09:10+00:00,1,0,1,0,1513499192,Twitter for Android,1238482240272650242,71238481130321477635,everyone,,,,,,,,,,,,,,47,61,NicolasMaduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,62,77,MinEcoFinanzas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
