public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,lang,reply_settings,id,possibly_sensitive,conversation_id,author_id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,text,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/status,entities/urls/0/unwound_url,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,referenced_tweets/0/type,referenced_tweets/0/id,in_reply_to_user_id,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,attachments/media_keys/0,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/0/entity/description,context_annotations/4/entity/description,context_annotations/5/entity/description,context_annotations/3/entity/description,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,context_annotations/10/domain/id,context_annotations/10/domain/name,context_annotations/10/domain/description,context_annotations/10/entity/id,context_annotations/10/entity/name,context_annotations/11/domain/id,context_annotations/11/domain/name,context_annotations/11/domain/description,context_annotations/11/entity/id,context_annotations/11/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,entities/hashtags/18/start,entities/hashtags/18/end,entities/hashtags/18/tag,entities/hashtags/19/start,entities/hashtags/19/end,entities/hashtags/19/tag,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,geo/place_id,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text
0,0,0,0,2020-08-28T03:03:00+00:00,en,everyone,1299180657223053312,False,1299180657223053312,434479769,34,43,0.996,Person,José Rojas,65,81,0.9759,Place,Caracas Venezuela,,,,,,,,,,,226,249,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,@douggpound A girl and her father José Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq https://t.co/x5deEGhnbA,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,11,douggpound,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,22070897,,,,,,,,,,,,,,,,,,,250,273,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:40:12+00:00,en,everyone,1299174918601478144,False,1299174918601478144,434479769,33,43,0.996,Person,José Rojas,65,81,0.976,Place,Caracas Venezuela,,,,,,,,,,,227,250,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@katyperry A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,10,katyperry,10,Person,Named people in the world like Nelson Mandela,806223011049185280,Katy Perry,Katy Perry,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,21447363,,,,,,,,,,,,,,,,,,,251,274,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,54,Musician,"A musician in the world, like Adele or Bob Dylan",806223011049185280,Katy Perry,55,Music Genre,"A category for a musical style, like Pop, Rock, or Rap",810938279801470977,Pop,,Katy Perry,Pop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:39:56+00:00,en,everyone,1299174849722691585,False,1299174849722691585,434479769,32,42,0.996,Person,José Rojas,64,80,0.976,Place,Caracas Venezuela,,,,,,,,,,,226,249,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@ddlovato A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,9,ddlovato,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,21111883,,,,,,,,,,,,,,,,,,,250,273,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:39:40+00:00,en,everyone,1299174785063227392,False,1299174785063227392,434479769,35,45,0.996,Person,José Rojas,67,83,0.976,Place,Caracas Venezuela,,,,,,,,,,,229,252,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@selenagomez A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",10,Person,Named people in the world like Nelson Mandela,806556845703766016,Selena Gomez,,,,,,0,12,selenagomez,54,Musician,"A musician in the world, like Adele or Bob Dylan",806556845703766016,Selena Gomez,Selena Gomez,55,Music Genre,"A category for a musical style, like Pop, Rock, or Rap",810938279801470977,Pop,Pop,,,23375688,,,,,,,,,,,,,,,,,,,253,276,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,56,Actor,"An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio",806556845703766016,Selena Gomez,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,Selena Gomez,,,Selena Gomez,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:39:10+00:00,en,everyone,1299174658290352130,False,1299174658290352130,434479769,35,45,0.996,Person,José Rojas,67,83,0.976,Place,Caracas Venezuela,,,,,,,,,,,229,252,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@KylieJenner A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,12,KylieJenner,10,Person,Named people in the world like Nelson Mandela,806579980960350208,Kylie Jenner,Kylie Jenner,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,236699098,,,,,,,,,,,,,,,,,,,253,276,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806579980960350208,Kylie Jenner,,,,,,,Kylie Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:38:56+00:00,en,everyone,1299174597636640770,False,1299174597636640770,434479769,37,47,0.996,Person,José Rojas,69,85,0.976,Place,Caracas Venezuela,,,,,,,,,,,231,254,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@KendallJenner A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,14,KendallJenner,10,Person,Named people in the world like Nelson Mandela,806576236583489536,Kendall Jenner,Kendall Jenner,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,157140968,,,,,,,,,,,,,,,,,,,255,278,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806576236583489536,Kendall Jenner,,,,,,,Kendall Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:38:32+00:00,en,everyone,1299174500089634816,False,1299174500089634816,434479769,36,46,0.996,Person,José Rojas,68,84,0.976,Place,Caracas Venezuela,,,,,,,,,,,230,253,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@ArianaGrande A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",10,Person,Named people in the world like Nelson Mandela,806557506851848192,Ariana Grande,,,,,,0,13,ArianaGrande,54,Musician,"A musician in the world, like Adele or Bob Dylan",806557506851848192,Ariana Grande,Ariana Grande,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,34507480,,,,,,,,,,,,,,,,,,,254,277,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,Ariana Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:38:08+00:00,en,everyone,1299174396389740544,False,1299174396389740544,434479769,34,44,0.996,Person,José Rojas,66,82,0.976,Place,Caracas Venezuela,,,,,,,,,,,228,251,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@KrisJenner A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,11,KrisJenner,10,Person,Named people in the world like Nelson Mandela,808723767371251712,Kris Jenner,Kris Jenner,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,23613479,,,,,,,,,,,,,,,,,,,252,275,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",808723767371251712,Kris Jenner,,,,,,,Kris Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:37:48+00:00,en,everyone,1299174315380834309,False,1299174315380834309,434479769,36,46,0.996,Person,José Rojas,68,84,0.976,Place,Caracas Venezuela,,,,,,,,,,,230,253,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@TheEllenShow A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,13,TheEllenShow,10,Person,Named people in the world like Nelson Mandela,806565448237973504,Ellen DeGeneres,Ellen DeGeneres,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,15846407,,,,,,,,,,,,,,,,,,,254,277,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806565448237973504,Ellen DeGeneres,,,,,,,Ellen DeGeneres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:37:37+00:00,en,everyone,1299174267318304779,False,1299174267318304779,434479769,33,43,0.996,Person,José Rojas,65,81,0.976,Place,Caracas Venezuela,,,,,,,,,,,227,250,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@BillGates A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,10,BillGates,10,Person,Named people in the world like Nelson Mandela,806574543888232448,Bill Gates,Bill Gates,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,50393960,,,,,,,,,,,,,,,,,,,251,274,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",847529762566230016,Business and finance,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",857879456773357569,Technology,,Business,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:37:21+00:00,en,everyone,1299174199173488641,False,1299174199173488641,434479769,29,39,0.996,Person,José Rojas,61,77,0.976,Place,Caracas Venezuela,,,,,,,,,,,223,246,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@Oprah A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,6,Oprah,10,Person,Named people in the world like Nelson Mandela,806575448649908224,Oprah,Oprah,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,19397785,,,,,,,,,,,,,,,,,,,247,270,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806575448649908224,Oprah,,,,,,,Oprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:37:05+00:00,en,everyone,1299174132320436226,False,1299174132320436226,434479769,39,49,0.996,Person,José Rojas,71,87,0.976,Place,Caracas Venezuela,,,,,,,,,,,233,256,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@kourtneykardash A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,kourtneykardash,10,Person,Named people in the world like Nelson Mandela,806587223416016896,Kourtney Kardashian,Kourtney Kardashian,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,23617610,,,,,,,,,,,,,,,,,,,257,280,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806587223416016896,Kourtney Kardashian,,,,,,,Kourtney Kardashian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:36:50+00:00,en,everyone,1299174068357419008,False,1299174068357419008,434479769,39,49,0.996,Person,José Rojas,71,87,0.976,Place,Caracas Venezuela,,,,,,,,,,,233,256,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@khloekardashian A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,khloekardashian,10,Person,Named people in the world like Nelson Mandela,806577567121567744,Khloe Kardashian,Khloe Kardashian,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,32959253,,,,,,,,,,,,,,,,,,,257,280,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806577567121567744,Khloe Kardashian,,,,,,,Khloe Kardashian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-28T02:36:12+00:00,en,everyone,1299173911511339009,False,1299173911511339009,434479769,37,47,0.996,Person,José Rojas,69,85,0.976,Place,Caracas Venezuela,,,,,,,,,,,231,254,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@KimKardashian A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",10,Person,Named people in the world like Nelson Mandela,806570121959383040,Kim Kardashian,,,,,,0,14,KimKardashian,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",806570121959383040,Kim Kardashian,Kim Kardashian,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,25365536,,,,,,,,,,,,,,,,,,,255,278,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,Kim Kardashian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T23:42:13+00:00,en,everyone,1299130125703958528,False,1299130125703958528,434479769,30,40,0.996,Person,José Rojas,62,78,0.976,Place,Caracas Venezuela,,,,,,,,,,,224,247,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@LaLiga A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",3,TV Shows,Television shows from around the world,10027494123,Liga BBVA,,,,,,0,7,LaLiga,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,26,Sports League,,733756520714752000,La Liga,,,,423384542,,,,,,,,,,,,,,,,,,,248,271,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T23:41:35+00:00,en,everyone,1299129968820133890,False,1299129968820133890,434479769,34,44,0.996,Person,José Rojas,66,82,0.976,Place,Caracas Venezuela,,,,,,,,,,,228,251,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@filipeluis A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",10,Person,Named people in the world like Nelson Mandela,733773720397864960,Filipe Luis,,,,,,0,11,filipeluis,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733773720397864960,Filipe Luis,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,201356711,,,,,,,,,,,,,,,,,,,252,275,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T23:41:08+00:00,en,everyone,1299129853896163328,False,1299129853896163328,434479769,33,43,0.996,Person,José Rojas,65,81,0.976,Place,Caracas Venezuela,,,,,,,,,,,227,250,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@_Pedro17_ A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,10,_Pedro17_,10,Person,Named people in the world like Nelson Mandela,733774472096845824,Pedro ,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,403580183,,,,,,,,,,,,,,,,,,,251,274,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733774472096845824,Pedro ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
